time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-06 00:00:00+00:00,3,3,,
2025-10-07 00:00:00+00:00,7,7,6.0,2.0
2025-10-08 00:00:00+00:00,5,5,,
2025-10-09 00:00:00+00:00,6,6,1.0,1.0
2025-10-10 00:00:00+00:00,4,4,2.0,2.0
2025-10-11 00:00:00+00:00,5,5,,
2025-10-12 00:00:00+00:00,3,2,1.0,1.0
2025-10-13 00:00:00+00:00,4,4,2.0,1.0
2025-10-14 00:00:00+00:00,24,9,3.0,3.0
2025-10-15 00:00:00+00:00,8,3,,
2025-10-16 00:00:00+00:00,8,3,17.0,2.0
2025-10-17 00:00:00+00:00,2,2,1.0,1.0
2025-10-18 00:00:00+00:00,15,5,,
2025-10-19 00:00:00+00:00,13,3,,
