time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-29 00:00:00+00:00,,,2.0,2.0
2024-10-30 00:00:00+00:00,,,1.0,1.0
2024-10-31 00:00:00+00:00,1.0,1.0,1.0,1.0
2024-11-01 00:00:00+00:00,,,1.0,1.0
2024-11-02 00:00:00+00:00,,,3.0,1.0
2024-11-03 00:00:00+00:00,1.0,1.0,,
2024-11-04 00:00:00+00:00,1.0,1.0,1.0,1.0
2024-11-06 00:00:00+00:00,1.0,1.0,1.0,1.0
2024-11-07 00:00:00+00:00,3.0,1.0,5.0,2.0
2024-11-09 00:00:00+00:00,,,1.0,1.0
2024-11-10 00:00:00+00:00,2.0,1.0,1.0,1.0
2024-11-11 00:00:00+00:00,,,1.0,1.0
